Review,Class
"Mi experiencia en el Mercure Sevilla de la Habana tengo que decir que fue genial , ya íbamos concienciados de que es Cuba y como tal no te puedes esperar grandes lujos pero la verdad que nos sorprendió , tengo que destacar dos cosas la ubicación en pleno paseo del prado y la limpieza inmejorable .  Llegamos al Hotel sobre las 11 de la noche , ya nos estaban esperando y nos dieron la habitación super rápido , a nosotros por ser de luna de miel nos dieron una habitación superior en la planta 7º con unas vistas increíbles a toda la habana ademas de el desayuno vip en la 9º planta con un servicio estupendo , bastante variedad de dulces y carta de platos calientes de desayuno, música en directo de algún dúo o trió tipo clásico versionando canciones .Respecto a la habitación he de…",5
"Por ser ""El gran museo del mundo maya"" esperaba más, la verdad es que puedes disfrutar de más piezas, información y salas en el Museo Nacional de Antropología e Historia de la Ciudad de México o en las exposiciones itinerantes que han llegado a montar respecto a la cultura maya en otras ciudades.Las instalaciones son muy grandes pero no todo es usado para exposiciones, da la sensación de ser algo montado como relleno.Súper decepcionada, a mi parecer no vale la pena visitarlo.",1
"Siempre que visito la ciudad de Monterrey me hospedaba en istay, pero esta ultima visita no me gusto la atencion. la reservacion la solicite con antelacion y solicite servicio de desayuno, al solicitar los vales para el desayuno ohh sorpresa, no estaba incluido siempre habia estado incluido en mis estadias anteriores y esta vez al igual que siempre lo solicite,  pero como no me lo dieron por escrito no me lo hicieron valido, los elevadores no tienen buen sistema hacen mucho ruido y seguido fallaba.  ",1
"Es increible que la marca Quinta Real permita que un hotel utilice su franquicia siendo un hotel de tan mala calidad y servcicio. Las habitaciones cumplen pero no al nivel que esta cadena nos tiene acostumbrados, le falta cuidar los detalles y la decoracion de las mismas, lo peor del hotel es el servicio del restaurante y de room service, no entienden lo que significa servicio y enfoque al cliente, los alimentos son bastante promedio con un pesimo servicio y gran lentitud. Una muy mala experiencia y desgraciademente esto no deberia de occurrir en cadenas de tanto prestigio",2
"Como propietarios de Grand Luxxe y tras ser propietarios y viajar a complejos de Vidanta desde 1995, esta fue nuestra primera decepción. No sólo nos dieron una habitación espantosa (ubicación, mantenimiento y servicio), pero este complejo ha cambiado mucho desde nuestra última visita en 2011 y no para mejor. El complejo ha crecido demasiado grande y todos los caminos están plantados con follaje más así que no hay vistas. La gente de servicio no parecen saber donde están las cosas y habilidades de servicio al cliente, es deficiente. Hicimos varias quejas y remitieron a la Servicios para los huéspedes supervisor, Armando López. Él necesita más formación, ya que su idea de recuperación del servicio era sólo para repetir una y otra vez, lo siento que no están contentos, pero no hay nada que pueda hacer. también no comunicarse bien internamente, ya que al día siguiente nos dieron una llamada nos preguntaban si todo estaba bien con nuestra unidad.
Ya que hemos tenido grandes experiencias con los demás Vidanta propiedades, que se evite NV y comercio nuestra unidad para otro apartamento si volvemos a la zona. ADVERTENCIA: tienen intención de hacer que esto sea incluso más grande añadiendo un parque de diversiones en 2018. Si no pueden ofrecer un buen servicio ahora, sólo cabe esperar que se deteriora con más crecimiento.",2
"nos hospedamos con mi familia por una noche, la ubicacion es excelente. esta en el centro de la habana vieja. la limpieza y mantenimiento de las habitaciones dejan mucho que desear. hay mucho olor a humedad!! la atencion del personal correcto ni muy bueno ni muy malo. excelente terraza donde sirven el desayuno, y almorzamos alli y comimos muy bien. por las noches es un poco ruidoso",3
"Compramos los boletos de 8 CUC, unos de 8 Euros para ver el espectaculo del cañonazo que duro 15 minutos. En otro lugares por el mismo precio puedes ver todo un espectaculo mejor organizado y con mas cultura. El lugar es muy bonito con una vista sensacional a la habana Vieja",2
"Habíamos leído sobre este lugar en Lonely Planet y lo encontramos por casualidad paseando en la Habana Vieja. Por suerte para nosotros, tenían una mesa para nosotros fuera para el almuerzo, pero se llena muy rápidamente. recomendaría reservar con antelación!
La comida era estupenda y...barato - teníamos los rellenos tostones (plátanos rellenos), ropa vieja y picadillo. El servicio también era muy bueno.
Hay un taller art dooe taller/galería siguiente - un lugar interesante que visitar antes o después de la comida.Más",5
El Malecón en Cienfuegos es mucho mejor se puede ver la puesta de sol y la gente son mlore acogedores.Me decepcionó que no hay mucho que hacer o ver en la de Hanavan,2
en la esquina donde queda un banco hay un restaurante donde puedes comer hamburguesitas por 2 dolares.,5
"Recomendamos subir al mirador de José Marti, el punto más alto de la ciudad de Cuba. Tiene muy buenas vistas ",5
"Habitaciones poco cómodas, muy viejas y el baño muy anticuado, estuve en dos habitaciones y las dos estuvieron en las mismas condiciones, cristales de ventanas rayados, mala experiencia, no creo regresar a menos de que cambiaran la mayoría de los detalles que no me gustaron",2
"El lugar está muy bonito, las amenidades son perfectas, buena música, excelente ambiente. Pero la verdad siento que le faltó sazón a la comida, para mí se me hizo más el adorno que el sabor, para un turista extranjero que nunca ha probado comida típica...Más",3
Yo aconsejo ir por lo tradicional que es y por supuesto hay que tomar un mojito pero no me pareció tan especial,3
"Es un lugar curioso por el que pasear, tranquilo y lejos de los lugares llenos de turistas. Allí se encuentra la tumba de Alejo Carpentier. Lo que menos nos gustó es el precio exagerado para acceder a cementerio. ",3
Desayuno limitado a 1 pieza. Camas flojas q rechinan. Servicio pesimo. Pides bahar a/c y t salem c q control lo tiene gerente quiennunca esta. Laalberca es muy buena y posiblemente es lo unico q hace al lugar interesante. El ambiente flojo y estudiantil,3
"Es interesante recorrer el túnel, es histórico sin duda y nadie sabe a ciencia cierta porque los construyeron, pero a decir verdad más allá del recorrido, que es algo largo, no tiene mucho más que ofrecer esta atracción. Pierde su encanto muy rápido. Lo recomendaría pero con reservas, el costo del boleto para entrar es de $26 pesos por persona.",3
"Fui allí en abril de 2017 con la familia y amigos, gran Mojito, gran ambiente, gran servicio.
Iré de nuevo.",5
"Si visitas Monterrey no te lo puedes perder, hay más que compartir con la familia que en algún otro lado",5
El hotel ofrece muy buenos servicios y calidad en la habitacion. A un lado de un centro comercial y en una zona centrica de la ciudad. Muy recomendable para estancias de negocios y de turismo. La limpieza y enseres de la habitacion muy buenos.,4
"Uno de los edificios emblemáticos de Orizaba y ademas debe ser un imperdible si visitas esta ciudad, esta construcción armable hecha de hierro albergo en sus orígenes el palacio municipal, hoy es un espacio y sede de varios museos interesantes (Futbol. Cerveza, Raíces de Orizaba) cuenta con área de cafetería y una tienda de souvenirs, esta enclavado en el centro histórico de la ciudad, casi frente a la catedral.",5
"Mi esposo y yo pasamos un tiempo maravilloso. Estuvimos allí en junio 17 al 24 de junio, 2005. Yo no estaba preparado para ir a casa. El complejo es realmente un lugar precioso. El personal era muy amable. Pensé que las noches temáticas noeran a caro, pero por lo general, pasamos un tiempo maravilloso. Si puedes permitirte el precio del aire que volveremos otra vez en marzo. El tren no estaba funcionando, pero disfrutamos de la caminata, un buen ejercicio. Nos pareció que pagar para usar el gimnasio era un poco más, $10.00 por día. Tienes que ver el complejo para ti, las fotos pueden no dar la belleza lleno.",4
Buen servicio y buena comida que en Cuba es digno de admirar. Todos los servicios del Hotel son muy buenos y muy por encima del estándar de calidad que hay en Cuba. Está muy bien situado y  frente al Malecón tiene buenos servicios. Internet es muy caro.,4
"Como lo están refaccionando el frente no se pudo visitar su interior.Desde el exterior si bien tiene las mismas dimensiones que el de Washington, no se ve tan imponente, pues se encuentra a nivel de calle.",4
"Nuestra estancia de tres noches en el Nacional tuvo lugar al final de nuestra estancia en La Habana, y se suponía que era un poco de indulgencia para Navidad después de viajar por todo el país y alojarse en casas particulares. Menuda decepción que era! Nos tuvimos que esperar unos buenos 15 minutos en recepción a la llegada de check in y no había una palabra de disculpa por parte de los empleados en el trabajo cuando finalmente llegamos a la parte delantera de la cola - no creo que incluso hizo contacto visual con nosotros. El olor a rancio de nuestra habitación cuando finalmente llegamos allí era tan mala que tuvimos que pedir un cambio de habitación. Los cócteles eran demasiado caro y poco interesante. El personal era por lo general poco servicial cuando le pedimos algo, y sin…",2
"Todo muy bien y la atención que nos dan al momento de llegar muy bueno. Y tienen un bonito hotel y las habitaciones están muy bien.  sigan así no cambien la forma de atender al huésped, al contrario sigan así con su bella sonrisa y amabilidad..",4
"El restaurante se encuentra frente al malecón con lo cual ofrece una linda vista. Los tragos son muy ricos, la comida en relación al precio/calidad es correcta. Nos atendió un mozo que era un poco demasiado irónico en sus comentarios, de todos modos la pasamos...Más",3
"Estábamos en un tour del barco crucero. Esta fue nuestra primera parada. Era interesante ver donde Castro hizo su ""famosa"" Discurso de 7 horas. Es un enorme aparcamiento enfrente de un enorme edificio de la torre y un estatuto. Hay un montón de taxis en la zona vieja. Hay dos edificios en la zona. Uno es el departamento de defensa y una era de comunicación.",4
"Restaurante sucio,camareras desagradables,menú caro ,escaso y malisimo
Nada recomendable 
Una pena de gestión ...porque el entorno es precioso",1
"ubicación ideal y desayuno muy bueno, pero los cuartos son muy angostos y el servicio no es tan bueno, especialmente en el bar. La opción de usar la alberca del otro hotel que se encuentra en el lado izquierdo de la plaza (que es mas elegante) es muy buena.",3
